No,year,month,day,hour,season,PM_Jingan,PM_US Post,PM_Xuhui,DEWP,HUMI,PRES,TEMP,cbwd,Iws,date,Iprec
20515,2012,5,4,18,1,NA,NA,NA,8,31.97,1009.1,26,NE,34,2012-5-4-18,0
20516,2012,5,4,19,1,NA,NA,NA,9,38.53,1010.2,24,SE,4,2012-5-4-19,0
20517,2012,5,4,20,1,NA,NA,NA,10,46.49,1010.2,22,SE,8,2012-5-4-20,0
20518,2012,5,4,21,1,NA,NA,NA,12,56.44,1010.2,21,SE,11,2012-5-4-21,0
20519,2012,5,4,22,1,NA,NA,NA,14,68.4,1010.8,20,SE,14,2012-5-4-22,0
20520,2012,5,4,23,1,NA,NA,NA,14,72.78,1010.8,19,SW,2,2012-5-4-23,0
20521,2012,5,5,0,1,NA,NA,NA,14,72.78,1010.2,19,SE,1,2012-5-5-0,0
20522,2012,5,5,1,1,NA,NA,NA,14,77.48,1010.2,18,SW,3,2012-5-5-1,0
20523,2012,5,5,2,1,NA,NA,NA,13,77.32,1010.2,17,SW,5,2012-5-5-2,0
20524,2012,5,5,3,1,NA,NA,NA,12,67.99,1010.2,18,cv,0,2012-5-5-3,0
20525,2012,5,5,4,1,NA,NA,NA,12,72.42,1010.2,17,cv,0,2012-5-5-4,0
20526,2012,5,5,5,1,NA,NA,NA,12,72.42,1010.2,17,cv,0,2012-5-5-5,0
20527,2012,5,5,6,1,NA,NA,NA,13,72.6,1010.8,18,SW,2,2012-5-5-6,0
20528,2012,5,5,7,1,NA,NA,NA,13,64.09,1010.8,20,SW,4,2012-5-5-7,0
20529,2012,5,5,8,1,NA,NA,NA,11,46.78,1010.8,23,SW,6,2012-5-5-8,0
20530,2012,5,5,9,1,NA,NA,NA,12,41.78,1011.9,26,SW,7,2012-5-5-9,0
20531,2012,5,5,10,1,NA,NA,NA,12,41.78,1010.8,26,SW,9,2012-5-5-10,0
20532,2012,5,5,11,1,NA,NA,NA,11,34.78,1010.8,28,SW,11,2012-5-5-11,0
20533,2012,5,5,12,1,NA,NA,NA,12,35.06,1010.2,29,NW,3,2012-5-5-12,0
20534,2012,5,5,13,1,NA,NA,NA,11,32.82,1010.2,29,NW,6,2012-5-5-13,0
20535,2012,5,5,14,1,NA,NA,NA,11,30.99,1009.1,30,cv,2,2012-5-5-14,0
20536,2012,5,5,15,1,NA,NA,NA,10,28.99,1008.1,30,NE,2,2012-5-5-15,0
20537,2012,5,5,16,1,NA,NA,NA,12,35.06,1008.1,29,NE,5,2012-5-5-16,0
20538,2012,5,5,17,1,NA,NA,NA,9,28.71,1008.1,29,NW,1,2012-5-5-17,0
20539,2012,5,5,18,1,NA,NA,NA,14,47.61,1008.1,26,SE,4,2012-5-5-18,0
20540,2012,5,5,19,1,NA,NA,NA,14,50.51,1008.1,25,SE,7,2012-5-5-19,0
20541,2012,5,5,20,1,NA,NA,NA,12,49.97,1009.1,23,SW,3,2012-5-5-20,0
20542,2012,5,5,21,1,NA,NA,NA,11,49.7,1009.1,22,SW,5,2012-5-5-21,0
20543,2012,5,5,22,1,NA,NA,NA,12,56.44,1010.2,21,SW,7,2012-5-5-22,0
21169,2012,6,1,0,2,NA,44,NA,16,77.79,1015.9,20,NE,129,2012-6-1-0,0
21170,2012,6,1,1,2,NA,44,NA,16,77.79,1014.9,20,NE,132,2012-6-1-1,0
21171,2012,6,1,2,2,NA,45,NA,16,77.79,1014.9,20,NE,134,2012-6-1-2,0
21172,2012,6,1,3,2,NA,40,NA,16,77.79,1014.9,20,NE,136,2012-6-1-3,0
21173,2012,6,1,4,2,NA,41,NA,17,82.89,1014.9,20,NE,140,2012-6-1-4,0
21174,2012,6,1,5,2,NA,41,NA,17,82.89,1013.9,20,NE,144,2012-6-1-5,0
21175,2012,6,1,6,2,NA,44,NA,17,82.89,1013.9,20,NE,147,2012-6-1-6,0
21176,2012,6,1,7,2,NA,45,NA,17,77.94,1014.9,21,NE,151,2012-6-1-7,0
21177,2012,6,1,8,2,NA,44,NA,17,77.94,1013.9,21,NE,156,2012-6-1-8,0
21178,2012,6,1,9,2,NA,45,NA,17,73.32,1014.9,22,SE,4,2012-6-1-9,0
21179,2012,6,1,10,2,NA,47,NA,17,69.01,1013.9,23,SE,7,2012-6-1-10,0
21180,2012,6,1,11,2,NA,48,NA,17,64.98,1013.9,24,NE,5,2012-6-1-11,0
21181,2012,6,1,12,2,NA,43,NA,16,60.98,1013.9,24,SE,4,2012-6-1-12,0
21182,2012,6,1,13,2,NA,44,NA,17,61.21,1012.9,25,SE,8,2012-6-1-13,0
21183,2012,6,1,14,2,NA,37,NA,16,57.44,1012.9,25,NE,4,2012-6-1-14,0
21184,2012,6,1,15,2,NA,43,NA,16,57.44,1011.9,25,NE,8,2012-6-1-15,0
21185,2012,6,1,16,2,NA,48,NA,16,60.98,1012.9,24,NE,11,2012-6-1-16,0
21186,2012,6,1,17,2,NA,49,NA,16,60.98,1011.9,24,NE,15,2012-6-1-17,0
21187,2012,6,1,18,2,NA,50,NA,15,60.74,1011.9,23,NE,19,2012-6-1-18,0
21188,2012,6,1,19,2,NA,59,NA,17,69.01,1012.9,23,NE,22,2012-6-1-19,0
21189,2012,6,1,20,2,NA,67,NA,17,73.32,1012.9,22,NE,25,2012-6-1-20,0
21190,2012,6,1,21,2,NA,42,NA,17,77.94,1013.9,21,NE,28,2012-6-1-21,0.3
21191,2012,6,1,22,2,NA,41,NA,17,82.89,1013.9,20,NE,30,2012-6-1-22,1.1
21192,2012,6,1,23,2,NA,42,NA,18,88.28,1013.9,20,SE,2,2012-6-1-23,1.5
21193,2012,6,2,0,2,NA,44,NA,18,88.28,1012.9,20,NE,2,2012-6-2-0,1.6
21194,2012,6,2,1,2,NA,44,NA,18,88.28,1012.9,20,cv,0,2012-6-2-1,1.8
21195,2012,6,2,2,2,NA,44,NA,18,88.28,1011.9,20,cv,0,2012-6-2-2,2.3
21196,2012,6,2,3,2,NA,34,NA,18,88.28,1011.9,20,NE,2,2012-6-2-3,2.5
21197,2012,6,2,4,2,NA,32,NA,18,88.28,1011.9,20,NE,5,2012-6-2-4,0
21198,2012,6,2,5,2,NA,35,NA,17,82.89,1011.9,20,NE,7,2012-6-2-5,0
21199,2012,6,2,6,2,NA,34,NA,17,82.89,1011.9,20,NE,9,2012-6-2-6,0
21200,2012,6,2,7,2,NA,40,NA,17,77.94,1012.9,21,NE,12,2012-6-2-7,0
21201,2012,6,2,8,2,NA,38,NA,17,73.32,1012.9,22,NE,16,2012-6-2-8,0
21202,2012,6,2,9,2,NA,NA,NA,17,73.32,1012.9,22,NE,19,2012-6-2-9,0
21203,2012,6,2,10,2,NA,NA,NA,16,60.98,1012.9,24,NE,23,2012-6-2-10,0
21204,2012,6,2,11,2,NA,NA,NA,17,64.98,1012.9,24,NE,27,2012-6-2-11,0
21205,2012,6,2,12,2,NA,NA,NA,17,64.98,1011.9,24,SE,4,2012-6-2-12,0
21206,2012,6,2,13,2,NA,NA,NA,17,61.21,1011.9,25,NE,3,2012-6-2-13,0
21207,2012,6,2,14,2,NA,NA,NA,16,54.14,1010.8,26,NE,7,2012-6-2-14,0
21208,2012,6,2,15,2,NA,NA,NA,16,54.14,1010.8,26,SE,5,2012-6-2-15,0
21209,2012,6,2,16,2,NA,18,NA,16,54.14,1010.2,26,NE,5,2012-6-2-16,0
21210,2012,6,2,17,2,NA,25,NA,16,57.44,1010.2,25,NE,9,2012-6-2-17,0
21211,2012,6,2,18,2,NA,41,NA,15,53.88,1010.8,25,SE,5,2012-6-2-18,0
21212,2012,6,2,19,2,NA,46,NA,16,60.98,1010.8,24,NE,5,2012-6-2-19,0
21213,2012,6,2,20,2,NA,36,NA,17,69.01,1011.9,23,NE,8,2012-6-2-20,0
21214,2012,6,2,21,2,NA,43,NA,17,73.32,1011.9,22,NE,12,2012-6-2-21,0
21215,2012,6,2,22,2,NA,39,NA,17,73.32,1011.9,22,NE,16,2012-6-2-22,0
21216,2012,6,2,23,2,NA,50,NA,18,83.01,1011.9,21,NE,19,2012-6-2-23,0
21217,2012,6,3,0,2,NA,55,NA,17,77.94,1011.9,21,NE,21,2012-6-3-0,0
21218,2012,6,3,1,2,NA,56,NA,17,77.94,1010.8,21,NE,24,2012-6-3-1,0
21219,2012,6,3,2,2,NA,47,NA,17,77.94,1010.8,21,NE,27,2012-6-3-2,0
21220,2012,6,3,3,2,NA,39,NA,17,82.89,1010.8,20,NE,28,2012-6-3-3,0
21221,2012,6,3,4,2,NA,43,NA,17,82.89,1010.8,20,cv,0,2012-6-3-4,0
21222,2012,6,3,5,2,NA,42,NA,17,82.89,1010.8,20,cv,0,2012-6-3-5,0
21223,2012,6,3,6,2,NA,36,NA,17,77.94,1010.8,21,NE,3,2012-6-3-6,0
21224,2012,6,3,7,2,NA,39,NA,17,77.94,1010.8,21,NE,7,2012-6-3-7,0
21225,2012,6,3,8,2,NA,35,NA,17,73.32,1010.8,22,SE,4,2012-6-3-8,0
21226,2012,6,3,9,2,NA,38,NA,17,69.01,1011.9,23,SE,9,2012-6-3-9,0
21227,2012,6,3,10,2,NA,33,NA,16,60.98,1010.8,24,NE,4,2012-6-3-10,0
21228,2012,6,3,11,2,NA,41,NA,16,60.98,1010.8,24,SE,5,2012-6-3-11,0
21229,2012,6,3,12,2,NA,35,NA,16,57.44,1010.2,25,SE,10,2012-6-3-12,0
21230,2012,6,3,13,2,NA,30,NA,16,57.44,1010.2,25,SE,15,2012-6-3-13,0
21231,2012,6,3,14,2,NA,33,NA,16,57.44,1010.2,25,SE,20,2012-6-3-14,0
21232,2012,6,3,15,2,NA,36,NA,17,61.21,1009.1,25,SE,25,2012-6-3-15,0
21233,2012,6,3,16,2,NA,32,NA,17,64.98,1009.1,24,SE,30,2012-6-3-16,0
21234,2012,6,3,17,2,NA,35,NA,17,69.01,1009.1,23,SE,35,2012-6-3-17,0
21235,2012,6,3,18,2,NA,35,NA,17,69.01,1009.1,23,NE,4,2012-6-3-18,0
21236,2012,6,3,19,2,NA,44,NA,17,73.32,1009.1,22,NE,8,2012-6-3-19,0
21237,2012,6,3,20,2,NA,41,NA,17,73.32,1009.1,22,SE,4,2012-6-3-20,0
21238,2012,6,3,21,2,NA,42,NA,17,73.32,1010.2,22,SE,9,2012-6-3-21,0
21239,2012,6,3,22,2,NA,37,NA,17,77.94,1010.2,21,SE,14,2012-6-3-22,0
21240,2012,6,3,23,2,NA,30,NA,17,77.94,1010.2,21,SE,18,2012-6-3-23,0
21241,2012,6,4,0,2,NA,37,NA,18,83.01,1009.1,21,SE,22,2012-6-4-0,0
21242,2012,6,4,1,2,NA,24,NA,18,83.01,1009.1,21,SE,25,2012-6-4-1,0
21243,2012,6,4,2,2,NA,35,NA,18,83.01,1008.1,21,SE,28,2012-6-4-2,0
21244,2012,6,4,3,2,NA,37,NA,18,83.01,1008.1,21,SE,33,2012-6-4-3,0
21245,2012,6,4,4,2,NA,42,NA,18,88.28,1008.1,20,SE,37,2012-6-4-4,0
21246,2012,6,4,5,2,NA,42,NA,18,88.28,1008.1,20,SE,41,2012-6-4-5,0
21247,2012,6,4,6,2,NA,31,NA,18,83.01,1008.1,21,SE,44,2012-6-4-6,0
21248,2012,6,4,7,2,NA,41,NA,18,83.01,1009.1,21,SE,48,2012-6-4-7,0
21249,2012,6,4,8,2,NA,NA,NA,19,83.13,1009.1,22,SE,52,2012-6-4-8,0
21250,2012,6,4,9,2,NA,42,NA,19,78.24,1009.1,23,SE,56,2012-6-4-9,0
21251,2012,6,4,10,2,NA,42,NA,19,73.67,1009.1,24,SE,59,2012-6-4-10,0
21252,2012,6,4,11,2,NA,41,NA,20,73.84,1009.1,25,NE,3,2012-6-4-11,0
21253,2012,6,4,12,2,NA,37,NA,19,69.4,1008.1,25,SE,3,2012-6-4-12,0
21254,2012,6,4,13,2,NA,34,NA,19,69.4,1007.1,25,SE,7,2012-6-4-13,0
21255,2012,6,4,14,2,NA,NA,NA,20,69.6,1006.1,26,SE,10,2012-6-4-14,0
21256,2012,6,4,15,2,NA,27,NA,20,73.84,1006.1,25,NE,4,2012-6-4-15,0
21257,2012,6,4,16,2,NA,25,NA,20,73.84,1006.1,25,SE,4,2012-6-4-16,0
21258,2012,6,4,17,2,NA,34,NA,20,73.84,1006.1,25,NE,4,2012-6-4-17,0
21259,2012,6,4,18,2,NA,38,NA,20,73.84,1006.1,25,SE,4,2012-6-4-18,0
21260,2012,6,4,19,2,NA,28,NA,20,78.39,1007.1,24,NE,4,2012-6-4-19,0
21261,2012,6,4,20,2,NA,40,NA,20,78.39,1007.1,24,NE,8,2012-6-4-20,0
21262,2012,6,4,21,2,NA,35,NA,20,83.25,1007.1,23,SE,3,2012-6-4-21,0
21263,2012,6,4,22,2,NA,29,NA,20,83.25,1007.1,23,SE,7,2012-6-4-22,0
21264,2012,6,4,23,2,NA,17,NA,20,83.25,1007.1,23,SE,11,2012-6-4-23,0
21265,2012,6,5,0,2,NA,15,NA,20,83.25,1007.1,23,NE,4,2012-6-5-0,0
21266,2012,6,5,1,2,NA,11,NA,20,83.25,1006.1,23,NE,8,2012-6-5-1,0
21267,2012,6,5,2,2,NA,2,NA,20,88.45,1006.1,22,SE,3,2012-6-5-2,0
21268,2012,6,5,3,2,NA,NA,NA,20,88.45,1006.1,22,NE,3,2012-6-5-3,0
21269,2012,6,5,4,2,NA,3,NA,19,83.13,1006.1,22,SE,3,2012-6-5-4,0
21270,2012,6,5,5,2,NA,18,NA,20,88.45,1006.1,22,NE,3,2012-6-5-5,0
21271,2012,6,5,6,2,NA,9,NA,20,88.45,1006.1,22,NE,6,2012-6-5-6,0
21272,2012,6,5,7,2,NA,8,NA,20,83.25,1007.1,23,NE,9,2012-6-5-7,0
21273,2012,6,5,8,2,NA,8,NA,19,78.24,1007.1,23,NE,12,2012-6-5-8,0
21274,2012,6,5,9,2,NA,9,NA,20,78.39,1007.1,24,NE,16,2012-6-5-9,0
21275,2012,6,5,10,2,NA,10,NA,19,73.67,1007.1,24,NE,18,2012-6-5-10,0
21276,2012,6,5,11,2,NA,25,NA,20,73.84,1007.1,25,SE,5,2012-6-5-11,0
21277,2012,6,5,12,2,NA,22,NA,20,69.6,1007.1,26,SE,7,2012-6-5-12,0
21278,2012,6,5,13,2,NA,17,NA,19,65.41,1006.1,26,NE,2,2012-6-5-13,0
21279,2012,6,5,14,2,NA,13,NA,19,61.67,1006.1,27,NE,5,2012-6-5-14,0
21280,2012,6,5,15,2,NA,10,NA,19,58.17,1006.1,28,NE,9,2012-6-5-15,0
21281,2012,6,5,16,2,NA,27,NA,18,57.93,1006.1,27,SE,5,2012-6-5-16,0
21282,2012,6,5,17,2,NA,20,NA,19,65.41,1006.1,26,SE,9,2012-6-5-17,0
21283,2012,6,5,18,2,NA,17,NA,19,69.4,1006.1,25,SE,14,2012-6-5-18,0
21284,2012,6,5,19,2,NA,14,NA,19,73.67,1006.1,24,SE,18,2012-6-5-19,0
21285,2012,6,5,20,2,NA,13,NA,18,73.5,1007.1,23,SE,22,2012-6-5-20,0
21286,2012,6,5,21,2,NA,18,NA,19,78.24,1007.1,23,SE,26,2012-6-5-21,0
21287,2012,6,5,22,2,NA,18,NA,19,83.13,1007.1,22,SE,29,2012-6-5-22,0
21889,2012,7,1,0,2,NA,67,NA,26,88.94,1006.1,28,NE,2,2012-7-1-0,NA
21890,2012,7,1,1,2,NA,69,NA,26,88.94,1006.1,28,SE,2,2012-7-1-1,NA
21891,2012,7,1,2,2,NA,69,NA,26,88.94,1006.1,28,NE,1,2012-7-1-2,NA
21892,2012,7,1,3,2,NA,78,NA,26,88.94,1005.1,28,SE,3,2012-7-1-3,NA
21893,2012,7,1,4,2,NA,82,NA,26,88.94,1006.1,28,cv,1,2012-7-1-4,NA
21894,2012,7,1,5,2,NA,76,NA,25,83.82,1005.1,28,SE,3,2012-7-1-5,NA
21895,2012,7,1,6,2,NA,97,NA,26,94.29,1006.1,27,SW,2,2012-7-1-6,NA
21896,2012,7,1,7,2,NA,80,NA,26,88.94,1006.1,28,SW,5,2012-7-1-7,0
21897,2012,7,1,8,2,NA,95,NA,26,74.85,1006.1,31,SW,8,2012-7-1-8,0
21898,2012,7,1,9,2,NA,65,NA,26,70.73,1006.1,32,SW,14,2012-7-1-9,0
21899,2012,7,1,10,2,NA,33,NA,26,63.23,1006.1,34,SW,19,2012-7-1-10,0
21900,2012,7,1,11,2,NA,46,NA,26,59.82,1006.1,35,SW,24,2012-7-1-11,0
21901,2012,7,1,12,2,NA,28,NA,24,53.11,1005.1,35,NW,7,2012-7-1-12,0
21902,2012,7,1,13,2,NA,34,NA,24,53.11,1005.1,35,NW,13,2012-7-1-13,0
21903,2012,7,1,14,2,NA,14,NA,24,50.27,1005.1,36,NW,20,2012-7-1-14,0
21904,2012,7,1,15,2,NA,25,NA,25,56.38,1005.1,35,SW,6,2012-7-1-15,0
21905,2012,7,1,16,2,NA,15,NA,24,53.11,1005.1,35,NW,6,2012-7-1-16,0
21906,2012,7,1,17,2,NA,12,NA,24,53.11,1005.1,35,NW,12,2012-7-1-17,0
21907,2012,7,1,18,2,NA,30,NA,24,56.14,1006.1,34,NW,18,2012-7-1-18,0
21908,2012,7,1,19,2,NA,40,NA,25,63.01,1006.1,33,NW,23,2012-7-1-19,0
21909,2012,7,1,20,2,NA,44,NA,25,66.66,1006.1,32,NW,26,2012-7-1-20,0
21910,2012,7,1,21,2,NA,40,NA,25,66.66,1006.1,32,NW,29,2012-7-1-21,0
21911,2012,7,1,22,2,NA,41,NA,25,70.54,1006.1,31,SW,2,2012-7-1-22,0
21912,2012,7,1,23,2,NA,45,NA,25,70.54,1006.1,31,NW,3,2012-7-1-23,0
21913,2012,7,2,0,2,NA,50,NA,25,74.69,1005.1,30,NW,5,2012-7-2-0,0
21914,2012,7,2,1,2,NA,49,NA,25,74.69,1005.1,30,cv,0,2012-7-2-1,0
21915,2012,7,2,2,2,NA,40,NA,25,74.69,1004.1,30,SW,2,2012-7-2-2,0
21916,2012,7,2,3,2,NA,48,NA,25,74.69,1004.1,30,SW,3,2012-7-2-3,0
21917,2012,7,2,4,2,NA,42,NA,25,79.11,1004.1,29,SW,5,2012-7-2-4,0
21918,2012,7,2,5,2,NA,32,NA,25,79.11,1005.1,29,SW,7,2012-7-2-5,0
21919,2012,7,2,6,2,NA,43,NA,25,74.69,1005.1,30,SW,9,2012-7-2-6,0
21920,2012,7,2,7,2,NA,41,NA,26,74.85,1005.1,31,SW,12,2012-7-2-7,0
21921,2012,7,2,8,2,NA,32,NA,25,63.01,1004.1,33,SW,16,2012-7-2-8,0
21922,2012,7,2,9,2,NA,39,NA,24,59.36,1004.1,33,SW,21,2012-7-2-9,0
21923,2012,7,2,10,2,NA,26,NA,25,59.59,1004.1,34,SW,26,2012-7-2-10,0
21924,2012,7,2,11,2,NA,21,NA,24,53.11,1003.1,35,SW,31,2012-7-2-11,0
21925,2012,7,2,12,2,NA,27,NA,23,47.33,1003.1,36,SW,37,2012-7-2-12,0
21926,2012,7,2,13,2,NA,NA,NA,23,47.33,1002,36,NW,7,2012-7-2-13,0
21927,2012,7,2,14,2,NA,29,NA,24,50.27,1001,36,NW,15,2012-7-2-14,0
21928,2012,7,2,15,2,NA,20,NA,23,50.01,1001,35,NW,21,2012-7-2-15,0
21929,2012,7,2,16,2,NA,23,NA,23,50.01,1001,35,NW,27,2012-7-2-16,0
21930,2012,7,2,17,2,NA,9,NA,24,53.11,1001,35,NW,32,2012-7-2-17,0
21931,2012,7,2,18,2,NA,11,NA,24,53.11,1001,35,SW,4,2012-7-2-18,0
21932,2012,7,2,19,2,NA,25,NA,24,56.14,1001,34,SW,6,2012-7-2-19,0
21933,2012,7,2,20,2,NA,16,NA,24,56.14,1001,34,SW,8,2012-7-2-20,0
21934,2012,7,2,21,2,NA,41,NA,25,63.01,1002,33,SW,11,2012-7-2-21,0
21935,2012,7,2,22,2,NA,58,NA,25,66.66,1002,32,SE,3,2012-7-2-22,0
21936,2012,7,2,23,2,NA,58,NA,25,70.54,1001,31,SE,5,2012-7-2-23,1.4
21937,2012,7,3,0,2,NA,78,NA,24,88.78,1003.1,26,NE,8,2012-7-3-0,1.5
21938,2012,7,3,1,2,NA,18,NA,24,88.78,1002,26,NE,11,2012-7-3-1,0
21939,2012,7,3,2,2,NA,11,NA,23,83.6,1002,26,NW,3,2012-7-3-2,0
21940,2012,7,3,3,2,NA,13,NA,23,83.6,1001,26,cv,0,2012-7-3-3,0
21941,2012,7,3,4,2,NA,14,NA,23,83.6,1001,26,SW,1,2012-7-3-4,0
21942,2012,7,3,5,2,NA,17,NA,23,78.82,1000,27,SE,4,2012-7-3-5,0
21943,2012,7,3,6,2,NA,18,NA,23,74.35,1001,28,cv,0,2012-7-3-6,0
21944,2012,7,3,7,2,NA,16,NA,24,70.36,1001,30,SW,3,2012-7-3-7,0
21945,2012,7,3,8,2,NA,17,NA,24,70.36,1001,30,SW,7,2012-7-3-8,0
21946,2012,7,3,9,2,NA,38,NA,24,59.36,1002,33,SW,11,2012-7-3-9,0
21947,2012,7,3,10,2,NA,38,NA,25,56.38,1002,35,SW,15,2012-7-3-10,0
21948,2012,7,3,11,2,NA,27,NA,25,56.38,1002,35,NW,4,2012-7-3-11,0
21949,2012,7,3,12,2,NA,30,NA,24,50.27,1001,36,SW,6,2012-7-3-12,0
21950,2012,7,3,13,2,NA,32,NA,23,50.01,1001,35,NW,6,2012-7-3-13,0
21951,2012,7,3,14,2,NA,20,NA,25,70.54,1001,31,NE,7,2012-7-3-14,0
21952,2012,7,3,15,2,NA,14,NA,24,66.45,1001,31,NE,14,2012-7-3-15,0
21953,2012,7,3,16,2,NA,15,NA,25,66.66,1000,32,NE,19,2012-7-3-16,0
21954,2012,7,3,17,2,NA,31,NA,25,70.54,1000,31,SE,5,2012-7-3-17,0
21955,2012,7,3,18,2,NA,38,NA,25,74.69,1001,30,SE,9,2012-7-3-18,1.5
21956,2012,7,3,19,2,NA,34,NA,26,83.94,1001,29,SE,12,2012-7-3-19,0
21957,2012,7,3,20,2,NA,44,NA,26,88.94,1002,28,SE,14,2012-7-3-20,0.2
21958,2012,7,3,21,2,NA,44,NA,26,88.94,1002,28,SW,2,2012-7-3-21,0.6
21959,2012,7,3,22,2,NA,58,NA,26,88.94,1002,28,cv,0,2012-7-3-22,4.5
21960,2012,7,3,23,2,NA,53,NA,26,94.29,1001,27,SW,4,2012-7-3-23,4.8
21961,2012,7,4,0,2,NA,61,NA,26,94.29,1001,27,SE,1,2012-7-4-0,0
21962,2012,7,4,1,2,NA,42,NA,23,83.6,1003.1,26,NE,8,2012-7-4-1,0
21963,2012,7,4,2,2,NA,6,NA,23,83.6,1001,26,NE,10,2012-7-4-2,0
21964,2012,7,4,3,2,NA,22,NA,23,83.6,1001,26,NE,12,2012-7-4-3,0
21965,2012,7,4,4,2,NA,15,NA,23,83.6,1002,26,SE,3,2012-7-4-4,0
21966,2012,7,4,5,2,NA,5,NA,23,83.6,1002,26,SE,7,2012-7-4-5,0
21967,2012,7,4,6,2,NA,1,NA,24,83.71,1003.1,27,SE,8,2012-7-4-6,0
21968,2012,7,4,7,2,NA,21,NA,24,78.97,1003.1,28,SE,11,2012-7-4-7,0
21969,2012,7,4,8,2,NA,22,NA,25,79.11,1003.1,29,SE,15,2012-7-4-8,0
21970,2012,7,4,9,2,NA,39,NA,26,74.85,1003.1,31,SW,5,2012-7-4-9,0
21971,2012,7,4,10,2,NA,52,NA,26,66.86,1003.1,33,SW,7,2012-7-4-10,0
21972,2012,7,4,11,2,NA,36,NA,26,63.23,1003.1,34,SW,9,2012-7-4-11,0
21973,2012,7,4,12,2,NA,60,NA,26,56.62,1002,36,SW,12,2012-7-4-12,0
21974,2012,7,4,13,2,NA,48,NA,24,50.27,1002,36,SW,15,2012-7-4-13,0
21975,2012,7,4,14,2,NA,43,NA,25,50.53,1001,37,SW,16,2012-7-4-14,0
21976,2012,7,4,15,2,NA,51,NA,26,56.62,1002,36,NW,3,2012-7-4-15,0
21977,2012,7,4,16,2,NA,58,NA,27,60.05,1001,36,NE,3,2012-7-4-16,0
21978,2012,7,4,17,2,NA,59,NA,26,59.82,1001,35,SE,4,2012-7-4-17,0
21979,2012,7,4,18,2,NA,61,NA,26,63.23,1001,34,NE,4,2012-7-4-18,0
21980,2012,7,4,19,2,NA,53,NA,25,63.01,1002,33,SE,5,2012-7-4-19,0
21981,2012,7,4,20,2,NA,55,NA,24,62.79,1002,32,SE,11,2012-7-4-20,0
21982,2012,7,4,21,2,NA,46,NA,25,70.54,1002,31,SE,16,2012-7-4-21,0
21983,2012,7,4,22,2,NA,36,NA,25,74.69,1003.1,30,SE,23,2012-7-4-22,0
21984,2012,7,4,23,2,NA,26,NA,25,79.11,1003.1,29,SE,29,2012-7-4-23,0
21985,2012,7,5,0,2,NA,30,NA,25,79.11,1003.1,29,SE,34,2012-7-5-0,0
21986,2012,7,5,1,2,NA,17,NA,25,79.11,1002,29,SE,39,2012-7-5-1,0
21987,2012,7,5,2,2,NA,23,NA,24,74.52,1003.1,29,SE,45,2012-7-5-2,0
21988,2012,7,5,3,2,NA,21,NA,23,70.17,1003.1,29,SE,51,2012-7-5-3,0
21989,2012,7,5,4,2,NA,7,NA,22,66.04,1003.1,29,SE,57,2012-7-5-4,0
21990,2012,7,5,5,2,NA,7,NA,22,69.98,1003.1,28,SE,61,2012-7-5-5,0
21991,2012,7,5,6,2,NA,9,NA,23,74.35,1003.1,28,SW,5,2012-7-5-6,0
21992,2012,7,5,7,2,NA,12,NA,23,70.17,1004.1,29,SW,10,2012-7-5-7,0
21993,2012,7,5,8,2,NA,11,NA,23,62.57,1004.1,31,SW,16,2012-7-5-8,0
21994,2012,7,5,9,2,NA,7,NA,24,62.79,1004.1,32,SW,22,2012-7-5-9,0
21995,2012,7,5,10,2,NA,6,NA,23,52.86,1004.1,34,SW,27,2012-7-5-10,0
21996,2012,7,5,11,2,NA,17,NA,24,53.11,1004.1,35,SW,32,2012-7-5-11,0
21997,2012,7,5,12,2,NA,21,NA,25,53.36,1003.1,36,SW,37,2012-7-5-12,0
21998,2012,7,5,13,2,NA,33,NA,25,53.36,1003.1,36,SW,42,2012-7-5-13,0
21999,2012,7,5,14,2,NA,21,NA,24,47.6,1003.1,37,SW,46,2012-7-5-14,0
22000,2012,7,5,15,2,NA,30,NA,25,47.86,1003.1,38,SW,50,2012-7-5-15,0
22001,2012,7,5,16,2,NA,29,NA,25,50.53,1002,37,SW,56,2012-7-5-16,0
22002,2012,7,5,17,2,NA,31,NA,26,56.62,1002,36,SW,62,2012-7-5-17,0
22003,2012,7,5,18,2,NA,31,NA,25,59.59,1002,34,SW,68,2012-7-5-18,0
22004,2012,7,5,19,2,NA,29,NA,26,66.86,1003.1,33,SE,4,2012-7-5-19,0
22005,2012,7,5,20,2,NA,21,NA,26,70.73,1003.1,32,SE,8,2012-7-5-20,0
22006,2012,7,5,21,2,NA,32,NA,26,74.85,1003.1,31,SE,13,2012-7-5-21,0
22007,2012,7,5,22,2,NA,28,NA,26,74.85,1004.1,31,SE,18,2012-7-5-22,0
22633,2012,8,1,0,2,NA,3,NA,24,74.52,1004.1,29,NE,4,2012-8-1-0,0
22634,2012,8,1,1,2,NA,9,NA,24,74.52,1004.1,29,NE,9,2012-8-1-1,0
22635,2012,8,1,2,2,NA,12,NA,24,74.52,1003.1,29,NE,13,2012-8-1-2,0
22636,2012,8,1,3,2,NA,10,NA,25,79.11,1003.1,29,NE,18,2012-8-1-3,0
22637,2012,8,1,4,2,NA,7,NA,24,74.52,1003.1,29,NE,24,2012-8-1-4,0
22638,2012,8,1,5,2,NA,1,NA,24,74.52,1003.1,29,NE,29,2012-8-1-5,0
